AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000062,NHS Black Country Integrated Care Board,Persons,101615,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.03,4,Deprivation quintile,0,8330,To June 2024,8.37,8.2,
E54000062,NHS Black Country Integrated Care Board,Persons,74065,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.32,5 - least deprived,Deprivation quintile,0,6310,To June 2024,8.72,8.52,
E54000062,NHS Black Country Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.7,Female,Sex - Age Standardised,0,,To June 2024,5.84,5.77,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.97,Male,Sex - Age Standardised,0,,To June 2024,10.16,10.06,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.77,Persons,Sex - Age Standardised,0,,To June 2024,7.89,7.83,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.61,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.8,8.7,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.4,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.65,7.53,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.66,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.93,6.79,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.84,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.1,5.97,Numerators and Denominators are not provided for Age Standardisation.
E54000062,NHS Black Country Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.48,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.76,5.62,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,859160,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.1,Persons,Sex,0,52830,To June 2024,6.2,6.15,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,429465,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.73,Female,Sex,0,20580,To June 2024,4.86,4.79,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,429700,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.43,Male,Sex,0,32250,To June 2024,7.58,7.51,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,183300,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.19,18-39,Age group,0,380,To June 2024,0.23,0.21,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,180600,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.11,18-39,Age group,0,225,To June 2024,0.14,0.12,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,363900,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.15,18-39,Age group,0,605,To June 2024,0.18,0.17,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,138320,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.55,40-59,Age group,0,5045,To June 2024,3.75,3.65,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,127645,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.69,40-59,Age group,0,2245,To June 2024,1.83,1.76,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,265960,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.68,40-59,Age group,0,7290,To June 2024,2.8,2.74,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,87470,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),20.35,60-79,Age group,0,18035,To June 2024,20.89,20.62,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,92145,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.97,60-79,Age group,0,9370,To June 2024,10.36,10.17,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,179620,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),15.09,60-79,Age group,0,27405,To June 2024,15.43,15.26,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,20610,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),41.96,80+,Age group,0,8785,To June 2024,43.31,42.63,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,29070,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),29.54,80+,Age group,0,8740,To June 2024,30.59,30.07,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,49685,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),34.86,80+,Age group,0,17530,To June 2024,35.7,35.28,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,152935,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.04,1 - most deprived,Deprivation quintile,0,9420,To June 2024,6.28,6.16,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,143750,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.93,2,Deprivation quintile,0,8705,To June 2024,6.18,6.05,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,128965,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.76,3,Deprivation quintile,0,8895,To June 2024,7.03,6.9,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,178015,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.6,4,Deprivation quintile,0,11960,To June 2024,6.84,6.72,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,202980,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.85,5 - least deprived,Deprivation quintile,0,14125,To June 2024,7.07,6.96,
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.98,Female,Sex - Age Standardised,0,,To June 2024,5.12,5.05,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.24,Male,Sex - Age Standardised,0,,To June 2024,9.44,9.34,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.03,Persons,Sex - Age Standardised,0,,To June 2024,7.15,7.09,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.95,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,9.32,9.13,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.09,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.39,7.24,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.64,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.92,6.78,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.1,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.33,6.22,Numerators and Denominators are not provided for Age Standardisation.
E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.91,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,6.1,6,Numerators and Denominators are not provided for Age Standardisation.
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,1538975,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.53,Persons,Sex,0,85620,To June 2024,5.6,5.56,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,770450,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.14,Female,Sex,0,32240,To June 2024,4.23,4.18,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,768525,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.89,Male,Sex,0,53385,To June 2024,7,6.95,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,290315,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.19,18-39,Age group,0,595,To June 2024,0.22,0.21,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,280405,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.13,18-39,Age group,0,400,To June 2024,0.16,0.14,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,570720,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.16,18-39,Age group,0,995,To June 2024,0.19,0.17,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,266100,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.96,40-59,Age group,0,8040,To June 2024,3.09,3.02,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,254370,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.24,40-59,Age group,0,3275,To June 2024,1.33,1.29,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,520470,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.13,40-59,Age group,0,11315,To June 2024,2.21,2.17,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,171895,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),16.76,60-79,Age group,0,29120,To June 2024,17.12,16.94,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,180120,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.43,60-79,Age group,0,13610,To June 2024,7.68,7.56,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,352010,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),12.03,60-79,Age group,0,42730,To June 2024,12.25,12.14,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,40215,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),38.39,80+,Age group,0,15630,To June 2024,39.34,38.87,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,55555,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),26.55,80+,Age group,0,14955,To June 2024,27.29,26.92,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,95770,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),31.64,80+,Age group,0,30585,To June 2024,32.23,31.93,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,46065,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.04,1 - most deprived,Deprivation quintile,0,2415,To June 2024,5.45,5.24,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,142000,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.78,2,Deprivation quintile,0,6945,To June 2024,5,4.89,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,202955,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.86,3,Deprivation quintile,0,12100,To June 2024,6.07,5.96,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,364050,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.05,4,Deprivation quintile,0,22325,To June 2024,6.21,6.13,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,636965,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.46,5 - least deprived,Deprivation quintile,0,41540,To June 2024,6.58,6.52,
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4,Female,Sex - Age Standardised,0,,To June 2024,4.09,4.05,Numerators and Denominators are not provided for Age Standardisation.
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.87,Male,Sex - Age Standardised,0,,To June 2024,8.01,7.94,Numerators and Denominators are not provided for Age Standardisation.
E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.86,Persons,Sex - Age Standardised,0,,To June 2024,5.94,5.9,Numerators and Denominators are not provided for Age Standardisation.
